"list","means","normmean","sds","normsd"
"energetic","19.8321167883212","0.254639175257732","18.4081860558995","0.642208556335261"
"enthusiastic","18.4598540145985","0.237019681349578","18.2059357638479","0.635152626561276"
"content","34.5036496350365","0.443017806935333","22.2783606719454","0.777227794264989"
"irritable","50.0510948905109","0.642642924086223","26.2088111496999","0.914349883285652"
"restless","55.4306569343066","0.711715089034677","24.1240042831512","0.841616980438063"
"worried","64.8175182481752","0.83223992502343","21.4284785006879","0.74757785479779"
"guilty","30.2919708029197","0.388940955951265","24.5528124014882","0.856576859797482"
"afraid","45.6934306569343","0.586691658856607","24.9064609039843","0.868914636781511"
"anhedonia","46.8978102189781","0.60215557638238","22.6807396495783","0.791265637077995"
"angry","28.6277372262774","0.367572633552015","28.6638754253683","1"
"hopeless","41.2700729927007","0.529896907216495","23.0375344784891","0.803713180322445"
"down","43.1897810218978","0.554545454545455","24.8378662667909","0.866521567589872"
"positive","35.0948905109489","0.450609184629803","17.7345140448517","0.618706081493648"
"fatigue","73.948905109489","0.949484536082474","17.8207253631515","0.62171374591517"
"tension","45.4890510948905","0.58406747891284","21.2291824633815","0.740624990457263"
"concentrate","73.0948905109489","0.938519212746017","19.1291597597209","0.667361250907163"
"accepted","45.9197080291971","0.589597000937207","21.970922761071","0.766502171636785"
"threatened","34.2116788321168","0.439268978444236","25.9049253370787","0.903748183127819"
"ruminate","56.3503649635037","0.723523898781631","24.630382732355","0.859283065072091"
"avoid_act","45.5839416058394","0.585285848172446","27.1665999344151","0.947764373493335"
"reassure","58.2116788321168","0.747422680412371","25.8013994880733","0.900136464633057"
"procrast","77.8832116788321","1","19.4104526470203","0.677174749016719"
"avoid_people","34.3795620437956","0.441424554826617","27.2243217889006","0.949778122633284"
